path	category	include_in_commit	reason	file_size_bytes	data_or_code	downstream_or_backbone_relevance
reports/darlin_onboarding/darlin_st00_mixed_st_readiness_matrix.csv	report/output	no	downstream-only or out of M0-M2.5 scope	2090	report	downstream-only
reports/darlin_onboarding/darlin_st00_st_script_inventory.csv	report/output	no	downstream-only or out of M0-M2.5 scope	2359	report	downstream-only
reports/darlin_onboarding/darlin_st00_summary.json	report/output	no	downstream-only or out of M0-M2.5 scope	3365	config_or_json	downstream-only
reports/darlin_onboarding/sailu_pe100_100_fastq_header_probe.csv	report/output	no	downstream-only or out of M0-M2.5 scope	1749	report	downstream-only
reports/darlin_onboarding/sailu_pe100_100_html_report_probe.csv	report/output	no	downstream-only or out of M0-M2.5 scope	5208	report	downstream-only
reports/darlin_onboarding/sailu_pe100_100_metadata_inventory.csv	report/output	no	downstream-only or out of M0-M2.5 scope	649908	report	downstream-only
reports/darlin_onboarding/sailu_pe100_100_split_decision.json	report/output	no	downstream-only or out of M0-M2.5 scope	5858	config_or_json	downstream-only
reports/darlin_onboarding/sailu_st01_bc_table_schema.csv	report/output	no	downstream-only or out of M0-M2.5 scope	4568	report	downstream-only
reports/darlin_onboarding/sailu_st01_e_header_linkage_probe.csv	report/output	no	downstream-only or out of M0-M2.5 scope	3339	report	downstream-only
reports/darlin_onboarding/sailu_st01_m0_gap_matrix.csv	report/output	no	downstream-only or out of M0-M2.5 scope	2888	report	downstream-only
reports/darlin_onboarding/sailu_st01_omicverse_followup.csv	report/output	no	downstream-only or out of M0-M2.5 scope	1158	report	downstream-only
reports/darlin_onboarding/sailu_st01_spatial_structure_candidates.csv	report/output	no	downstream-only or out of M0-M2.5 scope	2281	report	downstream-only
reports/darlin_onboarding/sailu_st01_summary.json	report/output	no	downstream-only or out of M0-M2.5 scope	4749	config_or_json	downstream-only
reports/darlin_onboarding/sailu_st02_candidate_barcode_umi_windows.csv	report/output	no	downstream-only or out of M0-M2.5 scope	29515	report	downstream-only
reports/darlin_onboarding/sailu_st02_fastq_inventory.csv	report/output	no	downstream-only or out of M0-M2.5 scope	1971	report	downstream-only
reports/darlin_onboarding/sailu_st02_fastq_sample_summary.csv	report/output	no	downstream-only or out of M0-M2.5 scope	1490	report	downstream-only
reports/darlin_onboarding/sailu_st02_per_cycle_base_composition.csv	report/output	no	downstream-only or out of M0-M2.5 scope	66438	report	downstream-only
reports/darlin_onboarding/sailu_st02_per_cycle_entropy.csv	report/output	no	downstream-only or out of M0-M2.5 scope	44181	report	downstream-only
reports/darlin_onboarding/sailu_st02_r1_r2_role_decision.csv	report/output	no	downstream-only or out of M0-M2.5 scope	1611	report	downstream-only
reports/darlin_onboarding/sailu_st02_summary.json	report/output	no	downstream-only or out of M0-M2.5 scope	3213	config_or_json	downstream-only
reports/darlin_onboarding/sailu_st03_bc_e_linkage_smoke.csv	report/output	no	downstream-only or out of M0-M2.5 scope	1913	report	downstream-only
reports/darlin_onboarding/sailu_st03_candidate_window_qc.csv	report/output	no	downstream-only or out of M0-M2.5 scope	2799	report	downstream-only
reports/darlin_onboarding/sailu_st03_lane_consistency.csv	report/output	no	downstream-only or out of M0-M2.5 scope	6031	report	downstream-only
reports/darlin_onboarding/sailu_st03_selected_candidate_windows.csv	report/output	no	downstream-only or out of M0-M2.5 scope	1386	report	downstream-only
reports/darlin_onboarding/sailu_st03_summary.json	report/output	no	downstream-only or out of M0-M2.5 scope	3569	config_or_json	downstream-only
reports/darlin_onboarding/sailu_st03b_barcode_scale_review.csv	report/output	no	downstream-only or out of M0-M2.5 scope	2922	report	downstream-only
reports/darlin_onboarding/sailu_st03b_nonoverlap_structure_qc.csv	report/output	no	downstream-only or out of M0-M2.5 scope	5466	report	downstream-only
reports/darlin_onboarding/sailu_st03b_parser_candidate_scorecard.csv	report/output	no	downstream-only or out of M0-M2.5 scope	2625	report	downstream-only
reports/darlin_onboarding/sailu_st03b_r1_r2_role_refinement.csv	report/output	no	downstream-only or out of M0-M2.5 scope	1021	report	downstream-only
reports/darlin_onboarding/sailu_st03b_st03_candidate_metrics_summary.csv	report/output	no	downstream-only or out of M0-M2.5 scope	1222	report	downstream-only
reports/darlin_onboarding/sailu_st03b_summary.json	report/output	no	downstream-only or out of M0-M2.5 scope	4101	config_or_json	downstream-only
reports/darlin_onboarding/sailu_st03b_window_overlap_review.csv	report/output	no	downstream-only or out of M0-M2.5 scope	521	report	downstream-only
reports/git_freeze_m0_m2_5/00_GIT_PREFLIGHT.json	freeze report	yes	backbone-relevant M0-M2.5 source/config/test/doc/report	32738	config_or_json	backbone-relevant
reports/git_freeze_m0_m2_5/00_GIT_PREFLIGHT.md	freeze report	yes	backbone-relevant M0-M2.5 source/config/test/doc/report	20139	documentation	backbone-relevant
reports/planA_k_cellrank_aligned_fate_freeze/00_CELLRANK_ALIGNED_FATE_FREEZE_SUMMARY.json	report/output	no	downstream-only or out of M0-M2.5 scope	10973	config_or_json	downstream-only
reports/planA_k_cellrank_aligned_fate_freeze/00_CELLRANK_ALIGNED_FATE_FREEZE_SUMMARY.md	report/output	no	downstream-only or out of M0-M2.5 scope	1787	documentation	downstream-only
reports/planA_k_cellrank_aligned_fate_freeze/00_preflight.json	report/output	no	downstream-only or out of M0-M2.5 scope	11901	config_or_json	downstream-only
reports/planA_k_cellrank_aligned_fate_freeze/00_preflight.md	report/output	no	downstream-only or out of M0-M2.5 scope	3180	documentation	downstream-only
reports/planA_k_cellrank_aligned_fate_freeze/00_preflight.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	2891	report	downstream-only
reports/planA_k_cellrank_aligned_fate_freeze/01_cellrank_aligned_terminal_audit.json	report/output	no	downstream-only or out of M0-M2.5 scope	16756	config_or_json	downstream-only
reports/planA_k_cellrank_aligned_fate_freeze/01_cellrank_aligned_terminal_audit.md	report/output	no	downstream-only or out of M0-M2.5 scope	3941	documentation	downstream-only
reports/planA_k_cellrank_aligned_fate_freeze/01_cellrank_aligned_terminal_audit.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	2608	report	downstream-only
reports/planA_k_cellrank_aligned_fate_freeze/02_terminal_state_set_definition.json	report/output	no	downstream-only or out of M0-M2.5 scope	9690	config_or_json	downstream-only
reports/planA_k_cellrank_aligned_fate_freeze/02_terminal_state_set_definition.md	report/output	no	downstream-only or out of M0-M2.5 scope	1397	documentation	downstream-only
reports/planA_k_cellrank_aligned_fate_freeze/02_terminal_state_set_definition.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	963	report	downstream-only
reports/planA_k_cellrank_aligned_fate_freeze/03_kmix_absorption_summary.json	report/output	no	downstream-only or out of M0-M2.5 scope	2813	config_or_json	downstream-only
reports/planA_k_cellrank_aligned_fate_freeze/03_kmix_absorption_summary.md	report/output	no	downstream-only or out of M0-M2.5 scope	7205	documentation	downstream-only
reports/planA_k_cellrank_aligned_fate_freeze/03_kmix_absorption_summary.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	9861	report	downstream-only
reports/planA_k_cellrank_aligned_fate_freeze/04_kforward_absorption_sensitivity.json	report/output	no	downstream-only or out of M0-M2.5 scope	2958	config_or_json	downstream-only
reports/planA_k_cellrank_aligned_fate_freeze/04_kforward_absorption_sensitivity.md	report/output	no	downstream-only or out of M0-M2.5 scope	7169	documentation	downstream-only
reports/planA_k_cellrank_aligned_fate_freeze/04_kforward_absorption_sensitivity.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	9789	report	downstream-only
reports/planA_k_cellrank_aligned_fate_freeze/05_spatial_absorption_maps.json	report/output	no	downstream-only or out of M0-M2.5 scope	1242	config_or_json	downstream-only
reports/planA_k_cellrank_aligned_fate_freeze/05_spatial_absorption_maps.md	report/output	no	downstream-only or out of M0-M2.5 scope	874	documentation	downstream-only
reports/planA_k_cellrank_aligned_fate_freeze/05_spatial_absorption_maps.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	669	report	downstream-only
reports/planA_k_cellrank_aligned_fate_freeze/06_biological_sanity_check.json	report/output	no	downstream-only or out of M0-M2.5 scope	572	config_or_json	downstream-only
reports/planA_k_cellrank_aligned_fate_freeze/06_biological_sanity_check.md	report/output	no	downstream-only or out of M0-M2.5 scope	436	documentation	downstream-only
reports/planA_k_cellrank_aligned_fate_freeze/07_PLAN_A_ST_ONLY_V1_FREEZE_AUDIT.json	report/output	no	downstream-only or out of M0-M2.5 scope	7989	config_or_json	downstream-only
reports/planA_k_cellrank_aligned_fate_freeze/07_PLAN_A_ST_ONLY_V1_FREEZE_AUDIT.md	report/output	no	downstream-only or out of M0-M2.5 scope	632	documentation	downstream-only
reports/planA_k_cellrank_aligned_fate_freeze/figures/spatial_absorption_maps/cellrank_aligned_absorption_by_macrostate.pdf	report/output	no	downstream-only or out of M0-M2.5 scope	14489	report	downstream-only
reports/planA_k_cellrank_aligned_fate_freeze/figures/spatial_absorption_maps/cellrank_aligned_absorption_by_macrostate.png	report/output	no	downstream-only or out of M0-M2.5 scope	87576	report	downstream-only
reports/planA_k_cellrank_aligned_fate_freeze/figures/spatial_absorption_maps/cellrank_aligned_spatial_absorption_maps.pdf	report/output	no	downstream-only or out of M0-M2.5 scope	1822794	report	downstream-only
reports/planA_k_cellrank_aligned_fate_freeze/figures/spatial_absorption_maps/cellrank_aligned_spatial_absorption_maps.png	report/output	no	downstream-only or out of M0-M2.5 scope	3164673	report	downstream-only
reports/planA_k_full_gpcca/00_FULL_GPCCA_SUMMARY.json	report/output	no	downstream-only or out of M0-M2.5 scope	11924	config_or_json	downstream-only
reports/planA_k_full_gpcca/00_FULL_GPCCA_SUMMARY.md	report/output	no	downstream-only or out of M0-M2.5 scope	4609	documentation	downstream-only
reports/planA_k_full_gpcca/00_prerun_guard.json	report/output	no	downstream-only or out of M0-M2.5 scope	13793	config_or_json	downstream-only
reports/planA_k_full_gpcca/00_prerun_guard.md	report/output	no	downstream-only or out of M0-M2.5 scope	3100	documentation	downstream-only
reports/planA_k_full_gpcca/00_prerun_guard.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	2415	report	downstream-only
reports/planA_k_full_gpcca/01_full_gpcca_run_summary.json	report/output	no	downstream-only or out of M0-M2.5 scope	5724	config_or_json	downstream-only
reports/planA_k_full_gpcca/01_full_gpcca_run_summary.md	report/output	no	downstream-only or out of M0-M2.5 scope	3852	documentation	downstream-only
reports/planA_k_full_gpcca/01_full_gpcca_run_summary.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	3501	report	downstream-only
reports/planA_k_full_gpcca/02_full_gpcca_technical_qc.json	report/output	no	downstream-only or out of M0-M2.5 scope	11651	config_or_json	downstream-only
reports/planA_k_full_gpcca/02_full_gpcca_technical_qc.md	report/output	no	downstream-only or out of M0-M2.5 scope	1705	documentation	downstream-only
reports/planA_k_full_gpcca/02_full_gpcca_technical_qc.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	4414	report	downstream-only
reports/planA_k_full_gpcca/03_macrostate_model_selection.json	report/output	no	downstream-only or out of M0-M2.5 scope	5137	config_or_json	downstream-only
reports/planA_k_full_gpcca/03_macrostate_model_selection.md	report/output	no	downstream-only or out of M0-M2.5 scope	1748	documentation	downstream-only
reports/planA_k_full_gpcca_feature_only/00_CORRECTED_FULL_GPCCA_SUMMARY.json	report/output	no	downstream-only or out of M0-M2.5 scope	18516	config_or_json	downstream-only
reports/planA_k_full_gpcca_feature_only/00_CORRECTED_FULL_GPCCA_SUMMARY.md	report/output	no	downstream-only or out of M0-M2.5 scope	898	documentation	downstream-only
reports/planA_k_full_gpcca_feature_only/00_FULL_GPCCA_SUMMARY.json	report/output	no	downstream-only or out of M0-M2.5 scope	13469	config_or_json	downstream-only
reports/planA_k_full_gpcca_feature_only/00_FULL_GPCCA_SUMMARY.md	report/output	no	downstream-only or out of M0-M2.5 scope	5252	documentation	downstream-only
reports/planA_k_full_gpcca_feature_only/00_preflight.json	report/output	no	downstream-only or out of M0-M2.5 scope	12721	config_or_json	downstream-only
reports/planA_k_full_gpcca_feature_only/00_preflight.md	report/output	no	downstream-only or out of M0-M2.5 scope	2557	documentation	downstream-only
reports/planA_k_full_gpcca_feature_only/00_prerun_guard.json	report/output	no	downstream-only or out of M0-M2.5 scope	15433	config_or_json	downstream-only
reports/planA_k_full_gpcca_feature_only/00_prerun_guard.md	report/output	no	downstream-only or out of M0-M2.5 scope	3471	documentation	downstream-only
reports/planA_k_full_gpcca_feature_only/00_prerun_guard.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	2734	report	downstream-only
reports/planA_k_full_gpcca_feature_only/01_full_gpcca_run_summary.json	report/output	no	downstream-only or out of M0-M2.5 scope	6102	config_or_json	downstream-only
reports/planA_k_full_gpcca_feature_only/01_full_gpcca_run_summary.md	report/output	no	downstream-only or out of M0-M2.5 scope	4217	documentation	downstream-only
reports/planA_k_full_gpcca_feature_only/01_full_gpcca_run_summary.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	3866	report	downstream-only
reports/planA_k_full_gpcca_feature_only/02_full_gpcca_technical_qc.json	report/output	no	downstream-only or out of M0-M2.5 scope	15093	config_or_json	downstream-only
reports/planA_k_full_gpcca_feature_only/02_full_gpcca_technical_qc.md	report/output	no	downstream-only or out of M0-M2.5 scope	2291	documentation	downstream-only
reports/planA_k_full_gpcca_feature_only/02_full_gpcca_technical_qc.tsv	report/output	no	downstream-only or out of M0-M2.5 scope	6133	report	downstream-only
